video_id,comment
__kGJZ-kPno,💟💟💟💟💟💟💟
__kGJZ-kPno,💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓💓
__kGJZ-kPno,From trẻ em with love 💖
__kGJZ-kPno,Vẩn có duy manh quỳnh anh và từng sơn trang lou nè
__kGJZ-kPno,13.045.411 lượt xem
__kGJZ-kPno,"MV ý nghĩa quáaa, thích cựcccc"
__kGJZ-kPno,Đức Phúc thể hiện bài hát rất hay và rất cảm xúc !!!!
__kGJZ-kPno,Hay lắm Anh ơiiiii
__kGJZ-kPno,♥♥♥
__kGJZ-kPno,4:32 Đức Phúc betling đỉnh quáaa huhu
__kGJZ-kPno,Hay cũng đc
__kGJZ-kPno,Bài hát hay!!! Mv quá ý nghiãaaa
__kGJZ-kPno,Ai suýt thì khóc
__kGJZ-kPno,Đức Phúc thể hiện bài hát nào cũng ngập tràn cảm xúcccc👏👏
__kGJZ-kPno,13M views ròiiiiiiiii - 3pm 16/02/20-
__kGJZ-kPno,mong có bách nha
__kGJZ-kPno,",... Mình xem mà khóc luôn :(((("
__kGJZ-kPno,Dễ thương quÁa 😊
__kGJZ-kPno,Sau 5 ngày MV ra mắt tôi mới vào xem😂
__kGJZ-kPno,Xem clip thật ý nghĩa và xúc động lắm.. Mình đã khóc.. Khóc vì ba mẹ mình.... Không đc hạnh phúc như vậy.  😥😔😔😔 mình mong rằng 1 ngày nào đó sẽ ổn. Sẽ có đc. 1 gd thật hp.
__kGJZ-kPno,Thật sự rất hay ❤️
__kGJZ-kPno,"Ui Mạnh ''gắt"" Công Chúa Béo kìa. Gia đình Xoài cũng có mặt luôn."
__kGJZ-kPno,Càng nghe càng thấy mê là nnao
__kGJZ-kPno,Em Bảo Bối rất cuteeee
__kGJZ-kPno,H Ơ N C Ả Y Ê U ♥
__kGJZ-kPno,Hơn Cả Yêu - Đức Phúc ♥♥
__kGJZ-kPno,Đám cưới ko được bỏ sót Hơn Cả Yêu đâu nháaaa
__kGJZ-kPno,Trên cả yêu? Tri kỉ hay fz :(
__kGJZ-kPno,Mv tuyệt vời cho mùa yêu nàyyyy
__kGJZ-kPno,Hoàn hảo!
__kGJZ-kPno,"Không có ý gì đâu nha, nhưng bài này ý tưởng MV y chang Put it all on me của Ed Sheeran :)"
__kGJZ-kPno,Ai đang có người yêu phải share ngay bài hát này nháaaaaaa
__kGJZ-kPno,MV hay và ý nghĩa lắmmm!!! Tuyệt vờiii
__kGJZ-kPno,"Giọng Đức Phúc ấm áp vô cùngggg, ngọt lịmmmmmm ♥♥♥"
__kGJZ-kPno,haY QuaaaS
__kGJZ-kPno,Xúc động quá
__kGJZ-kPno,Sắp 1M sub rồiiiiii👏👏👏
__kGJZ-kPno,MV quá xứng đáng đạt top 1 trendingggg và mong MV sẽ giữ được top 1 thật lâuuuuu
__kGJZ-kPno,Em yêu anh HSH❤️
__kGJZ-kPno,♥️♥️♥️♥️♥️♥️♥️♥️
__kGJZ-kPno,"Càng xem càng thấy thật xứng đánggg, mong MV sẽ đạt được nhiều thành tích hơn nữa"
__kGJZ-kPno,Tôi mới cover lại 1 đoạn hehe anh em rảnh qua xem thử nha
__kGJZ-kPno,Hơn cả yêu chỉ có có thương
__kGJZ-kPno,MV và nhạc hay quá.
__kGJZ-kPno,"Awwww
Đam mỹ :3"
__kGJZ-kPno,Mỗi lần nghe đều chảy nước mắt thế này :((
__kGJZ-kPno,"Lúc đầu mới nghe không hiểu :
Sau nghe cảm súc thật sự cảm ơn tất cả mn làm mv này thật sự rất hay ạ"
__kGJZ-kPno,"Bài hát ngọt như kẹo, MV tốn nước mắt và đặc biệt áo Queen yêu quá Phúc ơi ❤️❤️❤️"
__kGJZ-kPno,Có đam mỹ nữa kìa 😍😍
__kGJZ-kPno,=))
__kGJZ-kPno,"Hay quá, lâu r mới nghe đc 1 bh ý nghĩa ntn."
__kGJZ-kPno,Ngày nào cũng phải nge. Hay quá mờ
__kGJZ-kPno,Định chia tay người yêu nhưng nghe xong bài này muốn yêu một người và mãi mãi
__kGJZ-kPno,Bài hát rất tuyệt!
__kGJZ-kPno,<3
__kGJZ-kPno,Hay qa
__kGJZ-kPno,Nghe xong mà xúc động dã man nước mắt cứ chảy í huhu☹️
__kGJZ-kPno,Hay cảm động quá
__kGJZ-kPno,MV như con người
__kGJZ-kPno,Nghe that la ấm áp😎😎😎😎🥰🙂!!!!
__kGJZ-kPno,"Hay thật sự, nghiện luôn rồi."
__kGJZ-kPno,"6,6 nghìn bọn dislike chắc là có vấn đề về quang học và ù tai"
__kGJZ-kPno,xúc động thật sự ấy
__kGJZ-kPno,MV này với em là rất hay và ý nghĩa. Chúc anh Đức Phúc thành công ạ.
__kGJZ-kPno,thang nao khinh tao
__kGJZ-kPno,Số ng thấy bố này giống đàn bà
__kGJZ-kPno,Hay quá trời...
__kGJZ-kPno,vừa xem vừa khóc luôn :((((
__kGJZ-kPno,Mv hay quá huhuhuuu
__kGJZ-kPno,"1.i woke up
2. i went to school
3.i saw her
4.i hugged her
5.i kissed her




2.3.4.5.1"
__kGJZ-kPno,Thiếu mất Khởi My - Kelvin Khánh là đủ bộ
__kGJZ-kPno,Còn thiếu 1 cặp Vbiz điển hình : Trấn Thành vs Hariwon :)))
__kGJZ-kPno,Thảo Ngân
__kGJZ-kPno,Quang phú
__kGJZ-kPno,Nguyễn Thịnh
__kGJZ-kPno,Duy Mạnh
__kGJZ-kPno,Quỳnh Anh
__kGJZ-kPno,Hoàng Anh
__kGJZ-kPno,Minh Lí
__kGJZ-kPno,💜💜
__kGJZ-kPno,Cát Phượng
__kGJZ-kPno,Tôi là đàn ông mà cảm động tới khóc
__kGJZ-kPno,Hồng Hạnh
__kGJZ-kPno,Đức Sang
__kGJZ-kPno,Quang Minh
__kGJZ-kPno,Bố mẹ Hòa minzy
__kGJZ-kPno,Bố mẹ Erik
__kGJZ-kPno,Hon ca yêu   hay hon cá yêu   vay
__kGJZ-kPno,Bố mẹ Đức Phúc
__kGJZ-kPno,Đông Nhi
__kGJZ-kPno,Phương Nga
__kGJZ-kPno,Bình An
__kGJZ-kPno,Cô kim hải
__kGJZ-kPno,Khắc Hưng
__kGJZ-kPno,Con gái của HHALHG
__kGJZ-kPno,Lưu Hương Giang
__kGJZ-kPno,Hồ Hoài Anh
__kGJZ-kPno,Ông Cao thắng
__kGJZ-kPno,Hit maker
__kGJZ-kPno,Khắc Hưng tài năng thậttt
__kGJZ-kPno,Chóe béo cutee
__kGJZ-kPno,Đức Phúc
__kGJZ-kPno,Hair
__kGJZ-kPno,Glasses
__kGJZ-kPno,Dog
__kGJZ-kPno,Cat
__kGJZ-kPno,"Em chào anh, anh cho em cover bài hát  Hơn Cả Yêu của anh nha, cảm ơn anh 😊"
__kGJZ-kPno,Happy
__kGJZ-kPno,Feeling
__kGJZ-kPno,Great
__kGJZ-kPno,Wonderfull
__kGJZ-kPno,Hay quá
__kGJZ-kPno,Hay wua a phuc ơi
__kGJZ-kPno,Yêu lắmm
__kGJZ-kPno,Vượt quan cả những áng mây thiên đường
__kGJZ-kPno,Vượt qua đại dương
__kGJZ-kPno,Vượt qua ngọn gió
__kGJZ-kPno,Dài hơn cả sông
__kGJZ-kPno,Cao hơn cả núi
__kGJZ-kPno,Mong mình cũng có simple love giống trong MV
__kGJZ-kPno,Lần đầu coi mv mà khóc như phim tâm lí😢😢
__kGJZ-kPno,Thích Đức Phúc của ngày xưa hơnn
__kGJZ-kPno,sớm có nút vàng anh nhé 😘
__kGJZ-kPno,Hay thật sự 😍❤️😘
__kGJZ-kPno,Cặp LGBT kia hạnh phúc thậttt
__kGJZ-kPno,MV nhiều người nhất Vpop
__kGJZ-kPno,2 vạch toang thực sự
__kGJZ-kPno,Lại có thêm 1 bài hát đám cưới roii
__kGJZ-kPno,Làm vầy ai làm lại được P đây
__kGJZ-kPno,Thích Đức Phúc đầu nấm hơnnn
__kGJZ-kPno,Có ai xem MV xong mà khóc như mình kh ? Thực sự là xem xong MV của Phúc mà khóc luôn huhu 😞🤧
__kGJZ-kPno,Thực sự cảm ơn Dức Phúc
__kGJZ-kPno,Top 1 được mấy ngàu rồi nhỉii
__kGJZ-kPno,Idol Tường Nguyễnnnn❤
__kGJZ-kPno,"Mk đã khóc khi xem mv này .mk chắc sẽ yêu người tỏ tình vs mk vào ngày valentine nhiều nhiều hơn nữa ...... Ca khúc rất hay và cảm động 
Chúc a đức phúc luôn may mắn trong sự nghiệp và cả tình a nhé😊"
__kGJZ-kPno,Cảm động quá 🥰🥰🥰🥰
__kGJZ-kPno,Ước gì mình cũng có một tình yêu vượt thời gian❤️
__kGJZ-kPno,"Một ca khúc dùng để thay thế cho bài "" ánh nắng của anh""  được đức phúc comeback
M.n thấy đúng không..."
__kGJZ-kPno,Nghe xúc động quá huhu
__kGJZ-kPno,Tự nhiên xem xong lại khóc nhể??
__kGJZ-kPno,"từ hôm nghe e hát ở đám cưới duy mạnh và ngày nào cũng nghe trên chục lần , càng nghe càng hay , và rất xúc động."
__kGJZ-kPno,Nhẹ nhàng tình cảm .hay
__kGJZ-kPno,Thấy ai diss like là súc vật dữ lắm :v
__kGJZ-kPno,MV tổng hợp
__kGJZ-kPno,"Anh yêu em, anh yêu em nhiều thế thôi, câu này nghe sướng quá zời ạ"
__kGJZ-kPno,La là lá la là la
__kGJZ-kPno,Lần nào xem cũng khóc !
__kGJZ-kPno,Ai yêu xa điểm danh 😢💛
__kGJZ-kPno,Kính 10 củ của erick 😂
__kGJZ-kPno,Hay ghê luôn á
__kGJZ-kPno,Timmm
__kGJZ-kPno,Đam đam đam :33
__kGJZ-kPno,MV triệu view toàn thu âm phòng thu qua xử lý âm thanh .còn gì hay nữa .nếu hát hay hay quay và hát live lun mới là ca sỹ thực thụ
__kGJZ-kPno,Bai hat that su xuc dong den ng nghe
__kGJZ-kPno,Bai hat that su xuc dong den ng nghe
__kGJZ-kPno,Bai hat that su xuc dong den ng nghe
__kGJZ-kPno,Bai hat that su xuc dong den ng nghe
__kGJZ-kPno,Lần đầu nghe 1 bài mà nó vừa cảm động mún khóc vừa nổi da gà 🥰🥰
__kGJZ-kPno,Em nghiện r a ơi
__kGJZ-kPno,Càng xem càng thấm :))
__kGJZ-kPno,Nghe đi nghe lại mỗi lần nghe xong cảm thấy thật sự rất ấm lòng thật sự khó tả
__kGJZ-kPno,😭
__kGJZ-kPno,😭
__kGJZ-kPno,Nghe bao nhiêu lần rồi mà mỗi lần nghe đều rưng rưng muốn khóc.
__kGJZ-kPno,Ai giống Kicm quá
__kGJZ-kPno,MV của anh rất hay đầy cảm xúc nói về tình cảm giữa 2 người với nhau vượt qua rào cản lớn nhất để đến bên nhau và đến với cs gia đình hp camon anh đã làm MV này
__kGJZ-kPno,Bài hát hay và ý nghĩa quá. Mình tuy ko phải fan của ĐP mà đã rớt nc mắt khi nghe bài này thì có lẽ các bạn fan khóc như mưa cho mà xem
__kGJZ-kPno,Kể ra bài này cũng ý nghĩa phết
__kGJZ-kPno,Haha có cả cp đam my lun 😘😍
__kGJZ-kPno,Radio cô đơn đưa mình tới đây!
__kGJZ-kPno,MONG LÀ CŨNG SỚM TÌM ĐƯỢC NGƯỜI CÓ THỂ LÀM CHO MÌNH HẠNH PHÚC NHƯ CÁC ĐÔI TRONG MV.
__kGJZ-kPno,Hayyyyyyyy
__kGJZ-kPno,thích những bài hát mang thông điệp ý nghĩa như này.
__kGJZ-kPno,Cảm thấy thic điều này 😘
__kGJZ-kPno,Bài hát có lẽ không phải hay nhất nhưng MV vô cùng có ý nghĩa. Good job 👏
__kGJZ-kPno,j
__kGJZ-kPno,Hay l love Đức Phúc.
__kGJZ-kPno,ôi ko có cặp đôi vàng Xin Ri
__kGJZ-kPno,"cảm ơn ''Cún Bảo Bối của Erik'' :)))
Trong MV nhiều cặp đôi thế mà nv chính như Phúc vẫn lẻ bóng nhờ?! hihi"
__kGJZ-kPno,Có ai giống mình nghe cả ngày chủ nhật không
__kGJZ-kPno,Video hay quá. Còn tình cảm nữa. Lời bài hát cũng ý nghĩa 😍
__kGJZ-kPno,Em yêu anh ! Chỉ vậy thôi <3
__kGJZ-kPno,16-02-2020 đã tìm thấy người mà tôi muốn che chở bảo vệ suốt đời này.NHƯNG. tôi chẳng có gì trong cuộc sống cả...
__kGJZ-kPno,Crush 💓
__kGJZ-kPno,Very very good!!!❤️
__kGJZ-kPno,"Top 1 Reding 
From : Bến Tre"
__kGJZ-kPno,Hay quá a ơi
__kGJZ-kPno,Coi mà cảm động sao sao ấy.  Hay do mình k có ny ta??
__kGJZ-kPno,MV dễ thương! Triệu like 👍
__kGJZ-kPno,Hay
__kGJZ-kPno,hay quá anh ơi !!!!!!!!!!!!!!!!!!!!!!!!!!!
__kGJZ-kPno,Hay thực sự
__kGJZ-kPno,Càng ngày càng thích Đức Phúc
__kGJZ-kPno,"Hay quá phúc ơi,nghe xong muốn đi tìm người iu liền"
__kGJZ-kPno,MV wa thật cảm xúc hay
__kGJZ-kPno,Nhìn xong thấy muốn về bên bố mẹ qua s❤️
__kGJZ-kPno,Ủa hok có cặp Trấn Thành và Hari Won hởn??
__kGJZ-kPno,Đoạn cuối thật sự xúc động rơi nước mắt. Cảm ơn Đức Phúc và ekip <3
__kGJZ-kPno,"Nghe đoạn điệp khúc của anh sao giai điệu nó giống ""Part of me"" của katy perry vậy anh?"
__kGJZ-kPno,"bài này hay quá, nghe mãi ko chán"
__kGJZ-kPno,Tui coi mà tui khóc á
__kGJZ-kPno,"Một góc nhỏ cho lgbt🏳️‍🌈. 
Cảm ơn rất nhiều❤️."
__kGJZ-kPno,em mới mất trinh mn ạ tự nhiên nghe bài này thấy đỡ ơ...nhưng vẫn đau
__kGJZ-kPno,Phải chi có Xìn Ri thì iuu biết mấy
__kGJZ-kPno,Nghe bài này có cảm giác rất hp☺️☺️☺️
__kGJZ-kPno,Hay quá😍😍😍
__kGJZ-kPno,"Lời nhạc hay, MV ý nghĩa. Giọng của ĐP hát bài này thì kh chê vào đâu được 😛❤️🥰"
__kGJZ-kPno,"Có fan nào nghe xong  nghe lại 2,3  lần ko😂
Yêu anh Đức Phúc nhiều😁
Hi vọng bài này sẽ hót nhất trong mùa Corona này🤣"
__kGJZ-kPno,Các cặp đôi thấy thiếu trấn thành hari mn nhở
__kGJZ-kPno,Zalo add 0925020372
__kGJZ-kPno,Hay quá ha
__kGJZ-kPno,Thật sự đã em trễ nhưng mà xem 1 Mv toàn sự hạnh phúc mà rơi nước mắc thế này thì thật sự MV này quá tuyệt vời rồi ạ TvT
__kGJZ-kPno,Hơn cả hy vọng hâhaa.!
__kGJZ-kPno,"Dù bây giờ chỉ còn là hận nhưng nghe bài này thực sự nhớ lại chúng ta đã có những lúc bên nhau hơn cả yêu, k trách thời gian k trách khoảng cách chỉ là xa nhau bởi lòng người 😌"
__kGJZ-kPno,Ai nghe giọng anh phúc gióng giọng Erik chi xin like 👍
__kGJZ-kPno,Hay quá điiiiiiii
__kGJZ-kPno,Hay lắm anh ❤️
__kGJZ-kPno,Yêuuuuuu
__kGJZ-kPno,Cùng Cố gắng để  tương lai của chúng ta sẽ được hạnh phúc. ❤❤❤❤❤❤
__kGJZ-kPno,Thich va theo doi cát tường vs hồng hạnh lâu r ❤️❤️
__kGJZ-kPno,Thích cặp Nhi Thắng nhất
__kGJZ-kPno,2b nam đammy trong MV là ai z mn
__kGJZ-kPno,Hay phết
__kGJZ-kPno,Hay quá a ơi
__kGJZ-kPno,Kiểu này thì vài bữa bà Hương Ly cover cho mà xem
__kGJZ-kPno,Hayyyyyyyy!!!!.
__kGJZ-kPno,Mv thật sâu sắc và ý nghĩa!....
__kGJZ-kPno,Tuyet vời
__kGJZ-kPno,"lúc xem đến đoạn bạn tường gặp người yêu, mình rớt nước mắt... cùng là người yêu xa... hiểu lắm cảm giác đó.
MV toàn KOLs nổi tiếng cả tiktok và trong giới nghệ sĩ, mọi lứa tuổi, mọi hoàn cảnh
Hay lắm phúc... MV này xứng đáng cho mùa valentine!!!!"
__kGJZ-kPno,Hari Won vs Trấn Thành.😂😂😂
__kGJZ-kPno,Cứ xem lại là nước mắt tự rơi chắc khóc vì hạnh phúc của mn
__kGJZ-kPno,Nghe yêu đời hẩng ra🥰🥰
__kGJZ-kPno,Có thony vs cả pépo nữa kìa 😃♥️
__kGJZ-kPno,Hay quá ạ. <3
__kGJZ-kPno,Ai biết chỗ nào bán gọng kính giống đức phúc không ạ chỉ mình với :)))
__kGJZ-kPno,"Mới zô đầu thấy TIKI là bưa ruik đóa
Nhưng ko sao , bài hát rất cảm động  ,chúc A Phúc năm mới vv nha~~"
__kGJZ-kPno,Siêu phẩm ♥
__kGJZ-kPno,"Cuốc từ đêm qua đến giờ mệt mỏi rã rời . 
Muốn ngày hôm nay mv đạt 15M lên Top 1 thịnh hành thế giới.
Ước gì được 1 sub động viên"
__kGJZ-kPno,"Coi 4 lần lần nào cũng khóc dù chưa trải qua tình yêu thật sự là như thế nào. Có lẽ cái cảm động của mv là đụng đến trái tim, đến khát khao tình yêu trong mỗi người. Khát khao tình yêu chỉ là những điều giản đơn như vậy thôi, nhưng có lẽ còn có tình thân, sự hi sinh. Ai cũng mong một tình yêu như vậy và mong rằng gặp được 1 người xứng đáng dể mình cho đi. Cảm ơn giọng hát của anh ..."
__kGJZ-kPno,ai biết infor gay couple trong MV không ạ 😆
__kGJZ-kPno,K hiểu sao xem chục lần rồi lần nào mắt cũng rưng rưng .
__kGJZ-kPno,Nge hay đâý mà thấy nhạc giống bài .Dưa em đi khăp thế gian .bích phuong
__kGJZ-kPno,"Bài này siêu đỉnh a ơi, MV đúng cảm động lắm ạ ❤❤❤"
__kGJZ-kPno,Bạn nữ trong video tên là gì vậy mấy bạn ^^ ?
__kGJZ-kPno,"Các mv của a đều có cảm xúc, cứ phải xem đi xem lại để phiêuuuuu"
__kGJZ-kPno,Ngày nghe hơn 10 lần cầy view giùm
__kGJZ-kPno,Hay anh ơi
__kGJZ-kPno,Rất cảm ơn anh đã đưa tình yêu cộng đồng LGBT vào nhé 😉
__kGJZ-kPno,Đỉnh
__kGJZ-kPno,Mọi người còn cày view kh ạ
__kGJZ-kPno,Nhẹ nhàng sâu lắng . Mãi ủng hộ Phúc ❤️
__kGJZ-kPno,"Nghe bài này và xem mv thật sự có niềm tin vào tình yêu luôn :)))❤️
Ông này mấy hôm nữa thôi là nhận đc nút vàng cho xem 😂😂😂😂"
__kGJZ-kPno,Xem mà cry T_T
__kGJZ-kPno,1 bài hát vô cùng ý nghĩa ❤ tình yêu có thể phá vỡ mọi khoảng cách ❤
__kGJZ-kPno,Xem mv mà nổi cả da gà xuất sắc quá a ơi
__kGJZ-kPno,oh...
__kGJZ-kPno,Thật sự lần đầu xem MV vì mới xem một nửa tôi thấy bình thường và chưa hiểu lắm. Nhưng khi mọi người nói MV ý nghĩa thì tôi xem lại thì đúng thật nhất là đoạn cuối rất xúc động. Cảm ơn mv đã cho tôi thấy tình cảm thiêng liêng như nào
__kGJZ-kPno,Tao thấy có hay đâu
__kGJZ-kPno,Xem là tự nhiên nước mắt nó trào ra
__kGJZ-kPno,- MV này chất vlll=))
__kGJZ-kPno,Hay quá! Hay quá! 🤩🤩👏👏
__kGJZ-kPno,3:05 Bùng nổ LGBT
__kGJZ-kPno,CÓ LẼ NHỜ BÀI NÀY mà khối thằng đưa được ny vào nhà nghĩ ... cảm nghĩ của t là vậy 😆😆😆😆😝😝😝
__kGJZ-kPno,nổi hết da gà cảm động quá
__kGJZ-kPno,"Mv rất hay và ý nghĩa, thật sự tình yêu vẫn tồn tại, hãy luôn tin tưởng rồi sẽ có một ngày hạnh phúc mỉm cười với bạn"
__kGJZ-kPno,ai đã rơi nước mắt thì cho mk một like nhé
__kGJZ-kPno,Bài này ý nghĩa nè Phúc ơi. Chúc mừng em nhé. Luôn thành công nha. 😍
__kGJZ-kPno,Hay quá ❤️
__kGJZ-kPno,Top 1 trending ròi😊
__kGJZ-kPno,"1 bài hát đong đầy tình cảm, tặng Đức Phúc
❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤❤"
__kGJZ-kPno,Thiếu chị My anh Khánh haha
__kGJZ-kPno,Đông Nhi với Ông Cao Thắng đẹp đôi thiệt sự
__kGJZ-kPno,TRƯỜNG GIANG NHÃ PHƯƠNG CÓ TÂM THẬT SỰ
__kGJZ-kPno,Mọi người giúp Phúc lấy nút vàng đi nào
__kGJZ-kPno,Lúc nào MV của chú Phúc cũng cute như thế hết á :333
__kGJZ-kPno,"xem MV xong mà khóc nhiều quá , bọn mình cũng đã bên nhau được 2 năm rồi , mình mong sẽ đi xa hơn thế nhưng cậu ấy đã bỏ mình , sau khi xem xong mình mới nhận ra , có những thứ chỉ là kỉ niệm thôi , chắc chắn mình sẽ tìm được 1 người đi cùng mình hết quãng đường còn lại ..."
__kGJZ-kPno,Ca từ rất ý nghĩa
__kGJZ-kPno,xem hết mv nõi da gà mấy lần 👍👍👍
__kGJZ-kPno,"mặc kệ quá khứ hay tương lai
anh yêu em hơn tất   cả"
__kGJZ-kPno,"mk đã khóc khi xem phút thứ3'43 , có ai như mk hong nè"
__kGJZ-kPno,"Nghe xong cũng muốn có người yêu quá,24 năm chưa yêu ai"
__kGJZ-kPno,"Cát Tường s Hồng Hạnh (hẹn hò hơn 3 năm)
Quang Minh s Đức Sang (hẹn hò 5 năm)
HƯƠNG GIANG s HOÀI ANH (kết hôn 10 năm )
MINH LÝ s HOÀNG ANH ( kết hôn 15 năm)
CHÚ HẠNH PHÚC s CÔ KIM HẢI ( kết hôn 34 năm)
ĐỨC PHÚC 
VẪN CÒN Ế"
__kGJZ-kPno,Nghe bài này chẳng biết sao cứ nước mắt cứ chực chờ để rơi.. bao giờ mới tìm được người có tâm thực sự hướng về mình.. suốt 5 năm dù cố gắng đến thế nào thì tâm bạn ấy vẫn chẳng thể nào hướng về mình...
__kGJZ-kPno,thật sự ý nghĩa 😊😊😊
__kGJZ-kPno,Hay quá 🌸🌸🌸🌸
__kGJZ-kPno,Hơn cả yêu là yêu hơn bản thân mình
__kGJZ-kPno,Cảm động quá P ơi. Luôn ủng hộ em 😚😚
__kGJZ-kPno,"Một Mv thật ý nghĩa và xúc động 
Chúc anh luôn thành công nhé💖💖💖"
__kGJZ-kPno,Quá hay đi ngày nào cũng phải nghe mới chịu đc. Bài hát thật ý nghĩa
__kGJZ-kPno,...
__kGJZ-kPno,16/2 2020
__kGJZ-kPno,Khúc cao trào hay quá anh ơi
__kGJZ-kPno,nghe bài này nghĩ ngay đến một người hì
__kGJZ-kPno,"fan Đức Phúc <3
0.0.0.0.00.0.0"
__kGJZ-kPno,Xem và nghe hoài ko chán
__kGJZ-kPno,Hay ko gì tả nổi cơ
__kGJZ-kPno,Hay ngọt ngào ý nghĩa
__kGJZ-kPno,Sao k có kết hôn gái vs gái vs
__kGJZ-kPno,Yêu quá
__kGJZ-kPno,❤❤❤💕
__kGJZ-kPno,❤
__kGJZ-kPno,Đây là mv đầu lm mk khóc 😅
__kGJZ-kPno,Hơn cả yêu là một thứ tình cảm rất tuyệt vời💜
__kGJZ-kPno,😭😭 một món q đẹp cho lgbt 😭
__kGJZ-kPno,Hay q đi
__kGJZ-kPno,Mv rất hay và ý nghĩa. Chúc e luôn thành công ♥️
__kGJZ-kPno,"thích 1 bông hoa sẽ hái nó xuống..còn yên một bông hoa sẽ chăm sóc , tưới nước cho nó..thích một chú chim sẽ nhốt nó vào lòng, còn yêu nó sẽ thả nó tự do bay lượn
-thích là khác vọng sở hữu nhưng yêu chính là thành toàn.Đối với chuyện nam nữ mà nói , thích đại khái là 'bàn tay mềm mại , trán cao mày dài, nụ cười duyên dáng ,mắt sáng long lanh""
còn yêu là đợi những thứ đó sau này bị bào mòn đi hết theo thời gian Nhưng vẫn nguyện ý dùi dắt nhau , cùng nhau đi đến cuối đời.."
__kGJZ-kPno,Hay xuất sắc ông mặt trời!
__kGJZ-kPno,Mv rất tuyệt ..bài hát rất hay..❤
__kGJZ-kPno,"Lời bài hát hay, ý nghĩa. Nội dung MV quá tuyệt vời. MV này làm mình liên tưởng đến ""You are mine"" của Vũ Cát Tường. Chúc mừng Phúc cùng ekip  🎉🎉"
__kGJZ-kPno,Có mùi đam mỹ
__kGJZ-kPno,Hay
__kGJZ-kPno,Thật sự MV rất cảm động và ý nghĩa. Yêu đức phúc.
__kGJZ-kPno,Bài hát hay ý nghĩa như thế vẫn có qua nhiều dislike.Bó tay.Bài hát hay và ý nghĩa quá anh Đức Phúc
__kGJZ-kPno,Na ná ánh nắng của a.
__kGJZ-kPno,"Nghe bài này xong 
Bỗng lại nhớ người yêu cũ😞"
__kGJZ-kPno,Cao hơn 1m dài hơn 1ctm rộng hơn lỗ cống đen thâm như than
__kGJZ-kPno,Bài này hay và cảm xúc thật sự A Phúc ơi
__kGJZ-kPno,Càng xem càng thấy xứng đáng. Nhìn đoạn cuối hạnh phúc hẳn <3
__kGJZ-kPno,Thich mv that
__kGJZ-kPno,Hay lắm 👍
__kGJZ-kPno,Thật hay và ý nghĩa a oi
__kGJZ-kPno,I begin sucribe this channel
__kGJZ-kPno,Hay khủng khiếp❤️
__kGJZ-kPno,Comeback Hồ Hoài Anh and lưu hương giang?
__kGJZ-kPno,That đam mỹ!...❤️
__kGJZ-kPno,Hay quá đi mất 😊
__kGJZ-kPno,"Nếu như e cảm nhận được rang e yêu anh và anh cũng yêu nhiều đến nhu thế sớm hơn  một chút thì có lẽ  chúng ta đã ko rời xa nhau. Sau bao nhiêu sóng gió , sai lầm của cả 2, cuối cùng e và a để lạc mất nhau, mặc dù ty của chúng ta to lớn biết chừng nào. ánh mắt ấy, nụ cười và dọng hát ấm áp ấy e đã chứng kiến a dành cho người a cưới làm vk, tim e đau thắt lại , mắt ngấn lệ, e chỉ sợ ngay lúc đó bố mẹ, bạn bè a, bao nhiêu người chứng kiến ty bao lâu nay của e và a sẽ nhìn thấy phút giây yếu lòng đó của e, xỏa tóc  lau vội ko để mắt nhỏ lệ. Ngay lúc đó e ko hiểu dc cảm giác của mình, vui- buồn, đau khổ...mọi thứ đã kết thúc thật rồi, muốn quay dầu cũng ko thể, ngay lúc đó e chỉ muốn a cho e một cái nhìn cảm thông, để e dc an lòng và tự 2 chúng ta sẽ hiểu mọi thứ đã qua đi, e và a sẽ đi trên 2 con đường và chúng ta sẽ cùng chúc phúc cho nhau. Thế nhưg a thật vô tâm, chắc đám cưới hôm đó a đã ko biết đến sự tồn tại của e, mac dù a đã mời e đến, mặc dù bố mẹ, bạn bè và nguoi thân đã chào đón e và dành cho e một tình cảm rất đặt biệt, chỉ có a là người luôn khiến e đau lòng đến phút cuối, đến bây giờ 6 năm trôi qua, ko biết a có một lần nhớ tới e, âm thầm vào Facebook của e giống như mỗi ngày e từng làm ko vậy? E ko mong a sẽ lai yêu e nhưng e chỉ muốn biết thật ra a đã từng yêu e nhu thế nào, có nhiều như a nói... Trong ký úc của a có từng chứa  đựng một chút kỷ niệm về 2 chúng ta ??? Còn e ký ức của e toàn là a!"
__kGJZ-kPno,"Méo biết sao. Nhưng nhìn ông em Đức Phúc hài vãi đái ra.
MV hay đã like."
__kGJZ-kPno,Hay
__kGJZ-kPno,3:16 nhìn giống erik thế nhỉ
__kGJZ-kPno,Tuyệt vời 🥰🥰🥰🥰🥰🥰
__kGJZ-kPno,From mixi gaming with love 🍀
__kGJZ-kPno,Bài này rất hay
__kGJZ-kPno,Bài hát hay quá
__kGJZ-kPno,Bài hát hay và ý nghĩa thật
__kGJZ-kPno,Bài hát này rất sâu sắc..
__kGJZ-kPno,Sao k có engsub cho người nước ngoài hiểu vậy anh😢
__kGJZ-kPno,Quá hay quá ý nghĩa:33
